node	score
H4C14	2.1518788498179882e-05
TNNI2	2.1512161338792356e-05
COL6A3	2.149084539514476e-05
OGG1	2.1478886999619367e-05
H4C3	2.147074478004587e-05
CDKN2B	2.146129600614715e-05
ERAL1	2.1460551296590845e-05
MAP2	2.1450239955473924e-05
SUV39H1	2.1443728584780094e-05
MAP3K11	2.1439714639006584e-05
UGT8	2.141957072297588e-05
TARS3	2.1416162246640944e-05
HES1	2.1397009113047077e-05
ANAPC4	2.1385872923829862e-05
H4C2	2.1366492234612877e-05
RETSAT	2.1359999795001542e-05
SIAH2	2.1337435696498397e-05
DBI	2.133356980510873e-05
FNIP1	2.1333153894408868e-05
PIK3R3	2.1329491983134013e-05
PAPSS1	2.1324530132644107e-05
ECT2	2.1313234439773053e-05
WDR83OS	2.131221602217684e-05
CRKL	2.1306043560116718e-05
PRKD1	2.1295018174580095e-05
H4C5	2.1265956835422984e-05
ERP44	2.12625741849309e-05
HSPA4L	2.1261882668790504e-05
STEAP3	2.1252191254248074e-05
NOTCH2	2.124882954308037e-05
WDR43	2.124198248267138e-05
USP9X	2.123811950365973e-05
ACSM4	2.1233433388727058e-05
PSMA8	2.1231997124148312e-05
PCSK9	2.1230074476010796e-05
C4B	2.1225033169796466e-05
DNA2	2.12234720344342e-05
IMP4	2.1222843572459506e-05
PRPF19	2.1222459019118215e-05
MRM2	2.121106290066302e-05
BIN1	2.1209798318949575e-05
TUBB8	2.1208078705300985e-05
UGCG	2.1189274944499422e-05
OAZ1	2.1187405367034257e-05
TMEM116	2.1178938349043675e-05
CANT1	2.1178657973475525e-05
C8G	2.1169974250485204e-05
RFK	2.11698744052421e-05
LGALS9	2.1166472868971915e-05
TCIRG1	2.116446205263415e-05
H4C11	2.1161911286366015e-05
H4C4	2.1117439436125927e-05
SAA1	2.111359058054731e-05
H4C12	2.11071770210531e-05
TXNDC12	2.1106563825519944e-05
PECR	2.1089388807508495e-05
KRT14	2.1085951776129602e-05
ALKBH2	2.1075958036878393e-05
ITGA1	2.107432722447312e-05
PLCB2	2.107249178933097e-05
TOMM40L	2.1066449686369987e-05
PBRM1	2.1060184899611184e-05
ENTPD5	2.1058803004089127e-05
DYNC1I2	2.1052069249280895e-05
CC2D1B	2.104950955480761e-05
SNRPA1	2.1048753807986774e-05
SESN1	2.10479808573063e-05
RPA2	2.1032666251717714e-05
UTP4	2.1031523159384214e-05
H4C1	2.102868136365337e-05
LIM2	2.1020297447229782e-05
ATAD1	2.1019926308718616e-05
CDC34	2.1016346939288357e-05
NUP210	2.1012781892600475e-05
BTBD9	2.0998464989785372e-05
SMARCA2	2.099582246013314e-05
H4C15	2.0990370008726763e-05
TBX21	2.098697030136246e-05
SLC27A4	2.0972541116214e-05
KGD4	2.0962092467062836e-05
CALD1	2.0950957926045077e-05
GCGR	2.0921077314831527e-05
KCNA7	2.0916810429305087e-05
LYAR	2.090886752659048e-05
AQP1	2.0907501040596482e-05
NOD2	2.090461699509265e-05
GNA11	2.0895181574240665e-05
PSMD5	2.08916771262736e-05
TNNC2	2.087130423090835e-05
ATP6V1G1	2.085777468232544e-05
COX6B2	2.0846352897860622e-05
H3C6	2.0846273077194317e-05
BAIAP2	2.0831561151986153e-05
VPS35	2.0816288469731465e-05
NOTCH3	2.0811719477371555e-05
KCNG3	2.080970021391997e-05
SLC22A7	2.0808287859190994e-05
AJUBA	2.0806753242611764e-05
POFUT2	2.079103145603185e-05
NSUN2	2.0775347805941166e-05
PPP1R3E	2.077267836303297e-05
BUB1	2.0751149331500306e-05
ZBTB16	2.0750034178128392e-05
SGPL1	2.0747816048683322e-05
AGRP	2.0746712058263404e-05
HSPA12B	2.0741936596300238e-05
COPS6	2.074017093538011e-05
MED6	2.073757044445908e-05
ZNF416	2.0734443956110923e-05
SMPX	2.073387351074974e-05
SMS	2.0733706997217348e-05
EMD	2.073307378590409e-05
KCNG2	2.073218023463484e-05
SNRPA	2.071748540870934e-05
DDC	2.070899675458151e-05
C9	2.0701216092974996e-05
RCOR1	2.0697152348141073e-05
MED7	2.069669862433116e-05
TNRC6A	2.0682889378051433e-05
CHCHD1	2.0678600151135407e-05
GADL1	2.0663078186518625e-05
FGR	2.0638046286945032e-05
LHPP	2.0616949862799632e-05
NUP58	2.0611744247077835e-05
CST3	2.060673252330437e-05
RPL41	2.05878901484468e-05
FXR1	2.0584071390117384e-05
PFDN1	2.0579712097236047e-05
FTSJ1	2.0577468170659897e-05
KIF1B	2.057575536381519e-05
SURF1	2.0572145990704137e-05
AOX1	2.0570994179329967e-05
KCNG4	2.0569480740731897e-05
SRF	2.0563172575880018e-05
CHAC1	2.055777636078245e-05
ABCC2	2.055774603457882e-05
TIMM21	2.0549581968481766e-05
MFSD2A	2.054868152148394e-05
DNAJB9	2.0533565673851413e-05
PRKCB	2.0523571787109674e-05
KCNS2	2.0519978870132142e-05
CHD1	2.0507723521841345e-05
EPHX1	2.050322004762263e-05
SNRPD1	2.0501564467769675e-05
MARS2	2.050065893475194e-05
KCNV1	2.0492515749445345e-05
PLIN3	2.0487159427687295e-05
UBE2L3	2.04865503438002e-05
JUND	2.047563211899626e-05
SLC30A8	2.047516140898353e-05
MRPS33	2.0473157974555243e-05
CHAT	2.047219137132057e-05
UCHL5	2.0463537005524477e-05
IFI16	2.0463273651626008e-05
PHYKPL	2.0458418123771558e-05
NDC80	2.0456570733724226e-05
TPK1	2.0450219351029642e-05
EXOSC2	2.0445309657496874e-05
VAPB	2.0436410663915527e-05
ITGB5	2.0432874156621065e-05
PELP1	2.043080087380567e-05
BCL2A1	2.0419811579573215e-05
B4GALT1	2.0406932672326785e-05
C1orf198	2.0405650718099317e-05
NR1H3	2.039670875364949e-05
EIF4G2	2.039291102046809e-05
AVP	2.039069624325433e-05
HBEGF	2.035782252881748e-05
HDAC8	2.035703439879478e-05
VIRMA	2.035194235174086e-05
MYH1	2.0348868911823155e-05
KCNRG	2.034600537405984e-05
TIMM13	2.034575145074734e-05
CYP1B1	2.0344428887759387e-05
MUL1	2.0334012043190103e-05
FABP7	2.0328604251507895e-05
PPM1D	2.0309295773097242e-05
WNT1	2.0305185664940405e-05
PTMA	2.029706275975759e-05
MRI1	2.0294154037198686e-05
CDK8	2.0292377085595088e-05
IFI44L	2.0292198296760243e-05
H2AC13	2.0291249664772972e-05
CD226	2.0287755608255863e-05
FZR1	2.0279282099105828e-05
CUL4B	2.0254821935330157e-05
NOB1	2.0241161753361134e-05
CALCOCO2	2.023542728050097e-05
PIK3C2A	2.0228632142778637e-05
AZIN1	2.0222936015614223e-05
NCF1	2.0221815598981152e-05
RAP1A	2.0205780139391602e-05
CLDN1	2.0200635511048835e-05
NDUFA3	2.0200627029689557e-05
SF3A3	2.019863448535795e-05
RPF1	2.0197603407760054e-05
LALBA	2.0195016426055888e-05
MPST	2.0190781656255386e-05
NDUFB1	2.0171466710480095e-05
NFX1	2.0170437087635757e-05
POLD1	2.0158494981820277e-05
KCNA10	2.01331560636631e-05
NT5DC3	2.0130456015458662e-05
GTF2B	2.0129182043801393e-05
RANBP1	2.0129103085919432e-05
RACGAP1	2.0128104105962367e-05
CYLD	2.011766494347361e-05
DHDDS	2.0106614703195165e-05
MAN1B1	2.008773569605093e-05
UBQLN3	2.008727777457526e-05
MITF	2.0086431062568196e-05
AIMP2	2.008567931266853e-05
RNASEL	2.008201225922678e-05
CHMP6	2.0076155651044227e-05
TOP3A	2.006749802335124e-05
UTP18	2.0064935073997036e-05
WDR77	2.0064927626259124e-05
LIN28A	2.0055694198400116e-05
ATP1A2	2.0049253773310753e-05
MVD	2.0048096867724306e-05
DCAF12	2.003258980546609e-05
PPP4C	2.001899788368394e-05
FLOT1	2.0016390847176546e-05
ZNF586	2.001617801124551e-05
DNAJC19	2.0012173246023858e-05
TRIM25	1.9997219463492743e-05
CYP51A1	1.9992232713380326e-05
ALG12	1.9983546873838398e-05
BLM	1.998211080230206e-05
ITGB4	1.9980278297853548e-05
CSNK2A2	1.997963378552377e-05
ANXA8	1.9979433803941722e-05
RRP8	1.9976471725141323e-05
NR4A1	1.9951944842060896e-05
DNAJC9	1.9946868209659258e-05
UTP6	1.994284044243143e-05
ABCG8	1.9940034636004265e-05
CHMP4C	1.9931986252383055e-05
KIF2C	1.992356610082415e-05
GNGT2	1.991310650897368e-05
NT5C3B	1.9896872643578316e-05
HAS2	1.9894912591679972e-05
RAPGEF1	1.989059456829153e-05
SPTLC1	1.9878046745999624e-05
DNAJB2	1.986939537343283e-05
TNKS2	1.9867234465275965e-05
MYO1C	1.9859077930104035e-05
RYR2	1.9854443310026248e-05
PSMB11	1.9853788118038446e-05
TRMT61B	1.9853721613148197e-05
VEGFC	1.9851918073421905e-05
BLVRA	1.984624444694794e-05
CASP2	1.9845884539355062e-05
SPN	1.9834749525447967e-05
ACSBG2	1.9831751740694782e-05
DYNC1I1	1.9826910270362433e-05
DHCR7	1.9826191499023622e-05
DNAJC7	1.9824104156909143e-05
CORO1C	1.981021178823754e-05
ZC3H15	1.9809530924107775e-05
EXOSC7	1.9807036025979263e-05
CD48	1.9803638901088098e-05
ADCY3	1.978802268507474e-05
ATG13	1.9775625148655108e-05
CXCR3	1.9772898511056945e-05
H3C2	1.977040812069444e-05
NACA2	1.9767026300782186e-05
WDR74	1.976258563494769e-05
IFRD1	1.9759980584614858e-05
RHOB	1.975801663993457e-05
GNL1	1.9753706148517097e-05
CIAPIN1	1.97533101067175e-05
SMO	1.9753181544231646e-05
PLEKHA7	1.973181183311793e-05
ATP6V0D1	1.973146453527064e-05
DUSP1	1.9730248372561866e-05
FCER1G	1.9721217338593808e-05
POLE2	1.971996238748577e-05
MAPRE2	1.9718682612389336e-05
PDE3B	1.971536612014578e-05
TIMM8B	1.9705850939839325e-05
METTL14	1.9705804697459564e-05
HTATIP2	1.9697208001014576e-05
CYB5A	1.969570014142154e-05
NRF1	1.9695377081791783e-05
UTP14A	1.9694366889013482e-05
PPY	1.9684202231727888e-05
GRIA2	1.9679441575885367e-05
CYB5RL	1.9669897903909568e-05
MED10	1.966981249940299e-05
CARNS1	1.9668755237872992e-05
SMARCA1	1.966732614764802e-05
S100A1	1.9659011728203206e-05
PIKFYVE	1.9641761090096606e-05
APCS	1.96409129919898e-05
PACRG	1.9640643017299808e-05
RCC1	1.963323991724326e-05
PUS1	1.961795631362513e-05
VANGL1	1.9610961562211877e-05
TIAL1	1.960531911632458e-05
SRP14	1.9604398896899687e-05
IL1R1	1.960239635901636e-05
CASQ1	1.960073369377037e-05
WDR75	1.958760770537776e-05
WEE1	1.9581698422445804e-05
PARVB	1.957866981819114e-05
SLC2A9	1.957212484530811e-05
SLC25A13	1.9571053685432987e-05
TLR1	1.9566681781152393e-05
MED15	1.9566605769546008e-05
NTHL1	1.955681142832371e-05
MED13	1.955354534452375e-05
ADCY8	1.9549346462082882e-05
SLC1A1	1.9549028314303917e-05
PTH	1.9548544473597234e-05
TNFSF10	1.9541159715780096e-05
CYP2C19	1.9536394272812834e-05
TICAM1	1.953427887151179e-05
NUP50	1.9520142758178657e-05
GTSE1	1.9518902577708792e-05
NUDT15	1.9518418864482136e-05
DIAPH1	1.9510211441117746e-05
SIRT7	1.9502140994102746e-05
TMOD4	1.94991568916067e-05
PTTG1	1.94963529292255e-05
MED31	1.9492980408842004e-05
PRDM16	1.948248668316937e-05
HTD2	1.9482389129582554e-05
RC3H1	1.9479862453096093e-05
FUBP1	1.9477755547897037e-05
GADD45A	1.947114342893206e-05
ABCC1	1.946996467687174e-05
NR0B1	1.9466614311014594e-05
DECR2	1.9466053168360976e-05
HGD	1.9449775387639553e-05
WDR46	1.9446557149706663e-05
CHMP4B	1.9440484309834367e-05
ARHGEF2	1.9434008892096963e-05
IFRD2	1.9432279460714315e-05
ATP6V0A4	1.942461999317321e-05
MXI1	1.9423827671125454e-05
UBXN7	1.9419054068208988e-05
MLLT3	1.9414332597320403e-05
GNG12	1.94138658832064e-05
C6	1.9413633456290337e-05
CSNK1A1	1.9411685841130013e-05
SPAST	1.9405928945176317e-05
CYP2D6	1.9398327555100932e-05
TNKS	1.939734561284497e-05
DMTN	1.9385673180641346e-05
OPRM1	1.93801486279399e-05
ACTBL2	1.9373686740181376e-05
COQ6	1.9367189417468048e-05
SPOP	1.935879527157754e-05
GNMT	1.935836096612706e-05
PSMF1	1.934195555282524e-05
MAK16	1.9338834771330294e-05
GSPT2	1.9333443674002918e-05
MYH3	1.9332852917084274e-05
PLK4	1.932047128690173e-05
SQOR	1.9318155595546793e-05
COPB1	1.9307841588478045e-05
TAGLN3	1.930615743519806e-05
EOMES	1.9295867398140145e-05
SIRPA	1.9294520011700464e-05
POLR1D	1.929257628471469e-05
ARPC3	1.9284416585512763e-05
WWP1	1.9277143380097714e-05
SRFBP1	1.9277039344999476e-05
PRTFDC1	1.9269512674278008e-05
PPP5C	1.9267140700358574e-05
CD79A	1.926408296967868e-05
EXOSC5	1.9260294783957375e-05
GSS	1.925671169867194e-05
GSTA5	1.924806927806971e-05
MLX	1.922489776663507e-05
BRD2	1.9210200132586926e-05
ANGPT1	1.9207968936249246e-05
CYP26A1	1.9197308746614442e-05
GPAT3	1.9197227235704075e-05
TGFB3	1.9196071799747107e-05
COL2A1	1.9191108310521057e-05
DHRS11	1.9185192919184463e-05
CDC16	1.917756425342649e-05
MAP3K4	1.9172258546297065e-05
TIMM17B	1.916427763190127e-05
CHCHD10	1.9161338751715543e-05
IPO5	1.9159010285488343e-05
MSTN	1.9151767909554297e-05
DDX39A	1.9150243936454876e-05
NMRK1	1.914101856794545e-05
EIF3J	1.913692011989939e-05
VAPA	1.9134146399314536e-05
NOA1	1.9122178374643544e-05
LGR5	1.9118735836874725e-05
NUP88	1.911390037062588e-05
NMRAL1	1.9107604040211355e-05
FGGY	1.91065369374719e-05
STX17	1.909770557745507e-05
HNRNPA3	1.9084290032342966e-05
PSME4	1.906458982400751e-05
UROD	1.9059995836027838e-05
PYY	1.9053795292031634e-05
ESCO1	1.9052587786441058e-05
ATG14	1.905083475240797e-05
GNG4	1.9047537800272505e-05
BMP7	1.9045364008420718e-05
SDCBP	1.9025611282362488e-05
SNRPB	1.901882221475883e-05
SRP19	1.901427978809906e-05
USP30	1.9013289009755505e-05
PPP3CA	1.9007254188864292e-05
KISS1	1.8995067138725318e-05
EPS15	1.8990671393180597e-05
UTP15	1.8969976666646172e-05
ACOXL	1.8966891353880304e-05
MPHOSPH10	1.896556727002387e-05
REC114	1.8964516937925896e-05
PTPN6	1.8947933099236468e-05
IGFBP1	1.8940362645676738e-05
CIDEA	1.8937432700035597e-05
RHOT1	1.8931814557921038e-05
BMX	1.8930362502224202e-05
SF3A1	1.89154040388099e-05
METTL1	1.8896218566203785e-05
TUBG1	1.8895112587378942e-05
KLRD1	1.8884268814958812e-05
FKBP1B	1.8876977005964897e-05
THNSL2	1.887297429731505e-05
CLGN	1.887086756422877e-05
MAPK6	1.8840610254633636e-05
CBX4	1.8838363795374655e-05
BUB3	1.8815600984956884e-05
COQ9	1.8814764639943647e-05
MAP2K3	1.8811558397944335e-05
SMARCD3	1.8810683867399722e-05
NUP35	1.8804944186554216e-05
USP8	1.880164367526187e-05
GLI3	1.8799297362579012e-05
GIP	1.879919435166268e-05
IL22	1.8789585080444145e-05
ITGA3	1.877243675592418e-05
CD3E	1.877133791029904e-05
CCR1	1.875965937728848e-05
PIK3R4	1.8755977299334222e-05
IQCB1	1.8754078392633802e-05
SENP3	1.8751725245517115e-05
TP63	1.874469411872447e-05
PAX8	1.8741828611771136e-05
DDX47	1.8737217528001915e-05
TCF7	1.8732484305702712e-05
AADAT	1.873238349046108e-05
DDX55	1.8714966907213655e-05
NPLOC4	1.8712052110185964e-05
STX1A	1.8710118371650286e-05
USF1	1.870479670429829e-05
MNT	1.870188163770098e-05
THRB	1.869804469234369e-05
CDT1	1.8679874238172088e-05
VAMP7	1.8671430235095124e-05
NRXN1	1.866825476348614e-05
NUP37	1.8653367031110893e-05
SRSF5	1.8647519931352474e-05
UBQLNL	1.8647501102684225e-05
RRP12	1.864448863486606e-05
GNG3	1.8643334711340354e-05
MRPL51	1.8640006044328952e-05
AKT1S1	1.863068988665474e-05
DYNC1LI1	1.8630013164334053e-05
SF3B2	1.862946970765789e-05
POM121C	1.8619138296736695e-05
RIDA	1.8618564670174877e-05
PPP3R1	1.8613332250801903e-05
CD55	1.8609861104211832e-05
IL33	1.8602726804365297e-05
SRP68	1.86006051852104e-05
CCL20	1.859640835093603e-05
HAMP	1.8595516993273286e-05
NCOA4	1.8590459825315597e-05
ARHGEF7	1.858497126175602e-05
AQP2	1.858109298238054e-05
ATP6V1H	1.8577785819163116e-05
PWWP4	1.857742461885948e-05
CBX3	1.8567478812591992e-05
CCNT1	1.8565279696801638e-05
LSS	1.8560039912829123e-05
MYL9	1.855952599659144e-05
DNAJB4	1.85583918268846e-05
IFNAR1	1.8555425007888574e-05
SDAD1	1.8547160150397586e-05
SLC6A4	1.8546832786002872e-05
STAR	1.8541257471286944e-05
CYP4A11	1.8538458583511816e-05
SMC2	1.8531023814062253e-05
COL4A1	1.85258832682407e-05
PWWP3A	1.8522468726667485e-05
RFC2	1.852179999954624e-05
PDXK	1.8516422905643478e-05
LYZ	1.8515565513360977e-05
IGF2BP2	1.851008059634627e-05
PWWP3B	1.850569473684145e-05
TBC1D4	1.8500848448402903e-05
TRIP12	1.8499076816266e-05
NOL10	1.849636131792195e-05
DNAJC5	1.8496171836353412e-05
MED26	1.8492462816647326e-05
AHSP	1.849083957214166e-05
PRC1	1.848161874502776e-05
ZC3HAV1	1.8455521369800064e-05
GNG11	1.844827717720186e-05
TXK	1.844582124988637e-05
MCAM	1.84446664569683e-05
SPR	1.843963527281269e-05
KIAA0513	1.84256718621573e-05
PER2	1.8419387194351086e-05
HNF1B	1.8419346747161272e-05
AGPAT1	1.8409791829822173e-05
STXBP1	1.840159574107726e-05
AREG	1.8383077551024897e-05
APOC2	1.837566535140677e-05
FASTKD3	1.8375647468640147e-05
UTP20	1.836542121304596e-05
SETDB1	1.83621083462739e-05
TP53I13	1.835786491149798e-05
TREM2	1.8346590373186654e-05
CTSK	1.8340605738077594e-05
FLCN	1.8335139679638698e-05
SPCS2	1.832821010312371e-05
BCLAF1	1.8318583141816437e-05
TIMM9	1.831773901242252e-05
ITSN1	1.830208884252315e-05
PRKCG	1.8301984161590984e-05
EIF2AK1	1.830063913830065e-05
ARPC2	1.8300401935231484e-05
POM121	1.8279593967261703e-05
H3C15	1.8275877618255934e-05
AMFR	1.82749117918463e-05
ZEB2	1.8270373805345116e-05
DNAJA4	1.8265434281686352e-05
DSTN	1.8262999950788075e-05
PNO1	1.826120598658146e-05
MAF	1.825652523388866e-05
RIPK4	1.8245212014350184e-05
RCL1	1.823313916417321e-05
EFHB	1.823186695163912e-05
GNG5	1.8219931819502577e-05
LY96	1.821559983577863e-05
MTA1	1.8213964890280427e-05
SEC11A	1.820519328860502e-05
ATP6V1E2	1.8203614891558703e-05
C1D	1.8194687968686687e-05
SARS2	1.819062444063909e-05
GNG10	1.8179047184359288e-05
MTIF3	1.8178953652811956e-05
PON1	1.817864603009111e-05
DNAJC11	1.817830697420641e-05
ERCC1	1.8176704293564407e-05
ERCC6	1.816405105714176e-05
SLC26A4	1.816124539362046e-05
TRAF1	1.8160691630725672e-05
BAD	1.8151935497918036e-05
GGNBP2	1.8150675370882226e-05
OR10W1	1.8144170442260563e-05
ACCS	1.813997697433064e-05
TTK	1.8136104181126078e-05
ITSN2	1.812774629914931e-05
C7	1.8117814374370144e-05
PKP1	1.8109507770995846e-05
GSTM2	1.8103492808396815e-05
NEK2	1.8103225978228117e-05
GNG8	1.8100501757083818e-05
USP15	1.810049165972928e-05
TF	1.8097890130303192e-05
GSTM4	1.8089953559743257e-05
MARCKS	1.8077127617906805e-05
PFDN4	1.8076515319535946e-05
ATAD3A	1.807334733443893e-05
FUNDC1	1.8070504946583747e-05
DAPK1	1.8062507484124254e-05
DCD	1.8062379936586733e-05
TAB2	1.8061237043940397e-05
TNFRSF10A	1.8060819989698063e-05
MACROH2A1	1.8060002370943546e-05
GLYR1	1.8045980215175227e-05
RBBP8	1.80430536474709e-05
BAG2	1.8042862071018118e-05
MEP1A	1.8042328951974842e-05
MFF	1.8028048991329047e-05
SMURF2	1.802423041616311e-05
SLC23A2	1.8016530961035133e-05
FABP6	1.8012010520662764e-05
FDXACB1	1.801050184198863e-05
DPY30	1.8008871648059084e-05
DDX28	1.8007479008107304e-05
NF2	1.800594423055075e-05
NMNAT1	1.799875452426966e-05
HEXB	1.7994174857009573e-05
ASXL1	1.7986110048028917e-05
STAG2	1.798507145688414e-05
AKR1C2	1.7982760128919696e-05
PLP1	1.796789680057017e-05
NAE1	1.7966859860204926e-05
UTP14C	1.7963728123875152e-05
TRADD	1.7951084454741945e-05
GOLGA2	1.7948832343612123e-05
NDUFV3	1.7947961830805244e-05
SLC19A2	1.7944437549884826e-05
POR	1.793069729022803e-05
SEC11C	1.7926157702367157e-05
LONP2	1.7923442063021098e-05
IGF2BP3	1.7916850646131055e-05
CTNNA1	1.790201889128348e-05
CXCR1	1.790083752572927e-05
TAL1	1.7896630891606694e-05
MRPS23	1.787788686131798e-05
CARD11	1.7874955722176968e-05
TNFRSF8	1.7868168470930785e-05
WDR76	1.786496522247461e-05
DCX	1.7855402729271028e-05
DCLK1	1.7852766059831744e-05
GNAO1	1.7847816073904576e-05
TP73	1.7842740225629195e-05
AAAS	1.7837926826825474e-05
CSDE1	1.7836369097045635e-05
TGM2	1.7830173280991417e-05
NUP188	1.7819298100851197e-05
ARCN1	1.7803971646345707e-05
SLC5A5	1.7790163661488042e-05
TAF10	1.7787677176060907e-05
SORT1	1.7775797493191946e-05
MRM3	1.7765121068512376e-05
EIF1B	1.776327158054266e-05
OBSL1	1.7762524850431013e-05
ACAD11	1.7753456082622485e-05
CYB5B	1.7752779449026392e-05
MGST1	1.7738148659542116e-05
TERF1	1.7732224809599802e-05
PISD	1.773194933886385e-05
SUPT4H1	1.7728415680580855e-05
ND6	1.772476952341244e-05
PPP2R5D	1.7724733209469276e-05
NDC1	1.772004641366488e-05
MRPS18B	1.7716230656197607e-05
SLC6A3	1.771609587367233e-05
DDX23	1.770739797625712e-05
KLC1	1.7692811513831847e-05
SIGMAR1	1.7683095077083667e-05
PIGR	1.7677148817982e-05
SH2D3A	1.7675165284949165e-05
NSUN6	1.767458750439826e-05
CYP17A1	1.7673541143204972e-05
GNAI1	1.767167167105738e-05
KCNMA1	1.766806090193713e-05
MAPK8IP2	1.766257790509072e-05
DNAJB14	1.7660293113929786e-05
MRPS31	1.7658579148637074e-05
ADAR	1.7655516741923207e-05
NBN	1.765548652094997e-05
VLDLR	1.7655194454516697e-05
EML4	1.765442369711517e-05
SCD5	1.765048636327942e-05
CD1D	1.764213295852759e-05
IFNA2	1.7638995583454893e-05
PIN1	1.762836205187003e-05
DERL1	1.761519137212872e-05
FOSL1	1.7601200549736912e-05
MARK2	1.7597703190877398e-05
SLC9A3	1.759480868206555e-05
NMRK2	1.759377861784571e-05
APC	1.7588311507260428e-05
SDC4	1.757526305148858e-05
SLC38A9	1.7563083937695557e-05
DDX10	1.7560773198972297e-05
ENY2	1.7553163926480455e-05
ARSA	1.754795148538482e-05
DYNC1LI2	1.7547194659554246e-05
CAMP	1.754534991587843e-05
IHH	1.7541422056603313e-05
RAB10	1.7534391316111308e-05
PEMT	1.7518587182262286e-05
H2AC21	1.7513064793932735e-05
GFER	1.751228457075287e-05
RNF20	1.750789368863275e-05
GYPC	1.750733071751156e-05
LMNB2	1.7502272019968917e-05
DNAJB7	1.750118565781215e-05
CYP11A1	1.749691777363632e-05
MEP1B	1.7495330195975547e-05
CBX2	1.7488739119540063e-05
AURKAIP1	1.7482600822586476e-05
SAP18	1.7475546655478006e-05
CHM	1.7463598016099065e-05
PDE3A	1.7463304923653095e-05
CKS1B	1.7451938307355265e-05
ARPC1B	1.744972947062926e-05
HNRNPF	1.7444392673170944e-05
R3HDM4	1.744351878255695e-05
ACAD10	1.744342951350543e-05
KYNU	1.744305874484041e-05
SLC2A6	1.7431299630626696e-05
ATAD2	1.742791974101394e-05
CORO1B	1.742675422529849e-05
TRIM24	1.7404364633118013e-05
GRIN2A	1.740094140147034e-05
CLDN7	1.7397323300232007e-05
SLC27A5	1.7395750839529225e-05
COL5A1	1.7392369151108562e-05
MCU	1.738617871228773e-05
THNSL1	1.7371028627977688e-05
MTRR	1.736885570066585e-05
KIFC1	1.7367437746558404e-05
LIF	1.7348848050186655e-05
FCF1	1.7347207136132155e-05
IL6R	1.7343192400660423e-05
TIAM1	1.7322571388373964e-05
DLG1	1.7304934907666514e-05
MAP1S	1.7301018134009623e-05
THRA	1.7299142007047548e-05
POLR1F	1.72988687127561e-05
PNRC2	1.7298099956832473e-05
PDE4A	1.7292305002201555e-05
APOA5	1.7291566291798902e-05
UHRF1	1.7274773222989235e-05
KDM4A	1.7269115820716265e-05
BTBD19	1.7262634068536674e-05
CLIP1	1.7255148633347468e-05
H3-3A	1.7252568323246344e-05
TNFRSF25	1.72446074036377e-05
PARD3	1.7243950154804337e-05
H3C7	1.7243413747821727e-05
BAG1	1.723881409787815e-05
CD3G	1.723737858157094e-05
TICAM2	1.7234457936859966e-05
IPO7	1.7227757147512435e-05
C9orf72	1.7219807865123792e-05
FGFR4	1.721895260873713e-05
SLC1A4	1.72170760869338e-05
MED25	1.7216835684917753e-05
DES	1.7208064810417665e-05
GNAI2	1.72057972946124e-05
ARL3	1.7204123828696842e-05
TRPV1	1.7190477258675166e-05
ABI1	1.7186105129381692e-05
TXNDC2	1.718490700473505e-05
SEPSECS	1.718406832878805e-05
MFSD4B	1.718236707398724e-05
RAC3	1.7167655666096164e-05
PARL	1.716403116657361e-05
LAMC1	1.716357195757365e-05
TEX10	1.716165282248458e-05
UBLCP1	1.7156843670587642e-05
PLS3	1.7156792539312704e-05
CTRL	1.7152832032627943e-05
MYH10	1.715068674807325e-05
CLDN5	1.714653262517036e-05
TNFRSF1B	1.714091350731618e-05
ETV6	1.71400257601134e-05
CHMP7	1.713698243770913e-05
DUOX1	1.7131294183955936e-05
GSTT2B	1.7130410378574717e-05
UPB1	1.7121847826697856e-05
SLC7A7	1.7119636738950113e-05
PHYH	1.7115901470142215e-05
SRSF9	1.710578787612832e-05
FANCA	1.7101369156276522e-05
BANF1	1.708950819180994e-05
AK6	1.7089242080919223e-05
ERH	1.7087112772835613e-05
RRAGC	1.707652851479897e-05
NARS2	1.7072886964255604e-05
CRBN	1.707232330801867e-05
APEH	1.7070164121709886e-05
MAPKAPK2	1.7066671550902054e-05
SLC25A12	1.7064978917747015e-05
NUDT2	1.706395530789488e-05
NUDT21	1.706333627472755e-05
REST	1.7056792151635303e-05
TFPI	1.7055963414082766e-05
ETNPPL	1.705291195917505e-05
LAS1L	1.7032272897673025e-05
GTF2F2	1.7016519259306422e-05
IFIT1	1.701384838376467e-05
IL2RB	1.700839410396113e-05
CEBPZ	1.700659051301144e-05
THRSP	1.700350097533998e-05
PLA2G4A	1.699459279808854e-05
MRPS27	1.699301850471962e-05
SLC16A8	1.699263507067684e-05
RRAGA	1.699149394054431e-05
MICOS10	1.698967149540796e-05
RHOG	1.698372519519031e-05
VCAN	1.6974685922142107e-05
KDM4B	1.6971470392002487e-05
TRA2B	1.6970744701189517e-05
SLCO1A2	1.6968358228149917e-05
SLC17A7	1.696745419374767e-05
PELO	1.6966194041695912e-05
NANP	1.6956665281280527e-05
ATP6V1D	1.6952575348490492e-05
KCNAB2	1.6951150959084928e-05
CYP2C8	1.694828511713375e-05
ANGPT2	1.6943744904734616e-05
SDF2L1	1.6939082788554422e-05
UVRAG	1.6937372039091043e-05
NIPSNAP2	1.6934487288867552e-05
